provincia,zona,titulo,precio_actual,metros,habitaciones,ascensor,planta,baños,cod_distrito,renta_neta_media_por_hogar
madrid,chamberi,"Piso en Gaztambide, Madrid",1190000,141,4.0,S,2ª,0,07,65174
madrid,chamartin,"Piso en calle de Santa María Magdalena, Nueva España, Madrid",990000,109,3.0,S,5ª,0,05,79274
madrid,tetuan,"Piso en calle de las Matas, Berruguete, Madrid",285000,70,1.0,S,2ª,0,06,45762
madrid,barrio-de-salamanca,"Piso en Goya, Madrid",2995000,254,3.0,S,3ª,0,04,69147
madrid,barrio-de-salamanca,"Piso en calle de José Ortega y Gasset, Lista, Madrid",2700000,230,4.0,S,7ª,1,04,69147
madrid,barrio-de-salamanca,"Piso en calle de Jorge Juan, Goya, Madrid",7950000,720,8.0,S,2ª,5,04,69147
madrid,chamberi,"Ático en calle de Hilarión Eslava, Gaztambide, Madrid",1199000,120,3.0,S,6ª,0,07,65174
madrid,puente-de-vallecas,"Piso en calle Puerto de Cardoso, Palomeras Bajas, Madrid",225000,56,2.0,N,3ª,0,13,32666
madrid,puente-de-vallecas,"Piso en San Diego, Madrid",145000,45,1.0,N,BAJO,1,13,32666
madrid,chamberi,"Piso en Trafalgar, Madrid",2000000,180,4.0,S,2ª,0,07,65174
madrid,san-blas,"Piso en calle San Herculano, Canillejas, Madrid",141600,64,2.0,S,5ª,0,20,44468
madrid,barrio-de-salamanca,"Piso en calle de Brístol, Guindalera, Madrid",280000,59,1.0,S,BAJO,0,04,69147
madrid,fuencarral,"Ático en calle Población de Campos, 25, Las Tablas, Madrid",740000,140,2.0,S,7ª,2,08,62385
madrid,latina,"Estudio en calle Poema Sinfónico, 25, Cuatro Vientos, Madrid",295000,70,1.0,S,1ª,0,10,38078
madrid,tetuan,"Piso en calle del Nenúfar, 14, Berruguete, Madrid",260000,50,1.0,N,1ª,0,06,45762
madrid,hortaleza,"Piso en Pinar del Rey, Madrid",860000,160,3.0,S,2ª,0,16,61472
madrid,usera,"Piso en calle de Carabelos, San Fermín, Madrid",165000,53,2.0,S,BAJO,1,12,34651
madrid,centro,"Piso en Palacio, Madrid",795000,135,3.0,S,2ª,0,01,44958
madrid,fuencarral,"Piso en calle de Cantalejo, Fuentelarreina, Madrid",1350000,280,5.0,S,3ª,3,08,62385
madrid,centro,"Piso en Sol, Madrid",650000,81,2.0,S,5ª,0,01,44958
madrid,carabanchel,"Piso en calle Tinamus Nos 6-8-10, 8, Opañel, Madrid",320000,88,3.0,S,4ª,1,11,3635
madrid,vicalvaro,"Piso en de Los Cerros, s/n, Los Cerros, Madrid",238250,109,3.0,S,1ª,0,19,4287
madrid,villaverde,"Piso en Arroyo Bueno, 1, Villaverde Alto, Madrid",265000,85,1.0,S,5ª,0,17,35011
madrid,barrio-de-salamanca,"Piso en Goya, Madrid",1595000,153,5.0,S,BAJO,0,04,69147
madrid,tetuan,"Piso en calle de Carnicer, s/n, Bellas Vistas, Madrid",235000,30,1.0,S,BAJO,0,06,45762
madrid,villaverde,"Piso en Villaverde Alto, Madrid",399000,99,4.0,N,2ª,0,17,35011
madrid,centro,"Piso en calle del Mediodía Grande, 14, Palacio, Madrid",648000,125,3.0,N,BAJO,0,01,44958
madrid,latina,"Piso en calle picaza, 13, Aluche, Madrid",185000,53,2.0,N,3ª,0,10,38078
madrid,retiro,"Piso en calle de Walia, Niño Jesús, Madrid",595000,93,3.0,S,3ª,0,03,64787
madrid,barrio-de-salamanca,"Piso en calle de Serrano, Castellana, Madrid",3200000,260,4.0,S,2ª,0,04,69147
madrid,centro,"Piso en calle de los Irlandeses, Palacio, Madrid",595000,84,4.0,N,2ª,0,01,44958
madrid,centro,"Piso en calle de Lope de Vega, 13, Huertas-Cortes, Madrid",185000,55,2.0,S,-1,0,01,44958
madrid,moncloa,"Piso en avenida de Miraflores, Ciudad Universitaria, Madrid",2800000,494,6.0,S,2ª,0,09,71711
madrid,retiro,"Piso en calle del Alcalde Sainz de Baranda, 54, Niño Jesús, Madrid",585000,71,2.0,S,6ª,1,03,64787
madrid,tetuan,"Piso en calle de Jerónima Llorente, 19, Bellas Vistas, Madrid",415000,97,3.0,S,3ª,0,06,45762
madrid,chamberi,"Piso en Almagro, Madrid",5800000,500,4.0,S,6ª,0,07,65174
madrid,vicalvaro,"Piso en calle Casa de Tilly, 33, El Cañaveral, Madrid",474000,110,3.0,S,BAJO,0,19,4287
madrid,arganzuela,"Piso en Legazpi, Madrid",590000,150,2.0,S,BAJO,0,02,52857
madrid,retiro,"Piso en Jerónimos, Madrid",1250000,97,2.0,S,4ª,0,03,64787
madrid,arganzuela,"Estudio en calle del Gasómetro, Acacias, Madrid",295000,35,3.0,S,2ª,1,02,52857
madrid,chamberi,"Piso en Almagro, Madrid",2260000,238,3.0,S,ENTREPLANTA,4,07,65174
madrid,chamberi,"Piso en calle de Boix y Morer, Vallehermoso, Madrid",1700000,329,5.0,S,7ª,0,07,65174
madrid,chamberi,"Piso en Trafalgar, Madrid",1650000,121,2.0,S,2ª,3,07,65174
madrid,retiro,"Piso en calle del Doce de Octubre, Ibiza, Madrid",1275000,140,3.0,S,4ª,1,03,64787
madrid,chamartin,"Piso en Bernabéu-Hispanoamérica, Madrid",505000,86,3.0,S,3ª,0,05,79274
madrid,barrio-de-salamanca,"Piso en Recoletos, Madrid",1140000,90,2.0,S,3ª,0,04,69147
madrid,ciudad-lineal,"Estudio en calle de Alcalá, Pueblo Nuevo, Madrid",225000,60,3.0,N,BAJO,0,15,46937
madrid,moncloa,"Piso en calle del Pico de la Golondrina, Valdemarín, Madrid",925000,143,3.0,S,1ª,0,09,71711
madrid,barrio-de-salamanca,"Piso en Goya, Madrid",2180000,170,3.0,S,3ª,0,04,69147
madrid,centro,"Piso en Sol, Madrid",789000,101,2.0,N,4ª,0,01,44958
madrid,puente-de-vallecas,"Piso en San Diego, Madrid",181000,66,2.0,N,1ª,0,13,32666
madrid,centro,"Piso en calle de Cádiz, Sol, Madrid",500000,52,2.0,N,4ª,1,01,44958
madrid,arganzuela,"Piso en paseo de las Delici, s/n, Delicias, Madrid",630000,118,4.0,S,1ª,0,02,52857
madrid,barrio-de-salamanca,"Ático en calle de José Ortega y Gasset, Castellana, Madrid",8000000,326,3.0,S,6ª,0,04,69147
madrid,ciudad-lineal,"Piso en calle de Centenera, Pueblo Nuevo, Madrid",105765,49,2.0,S,4ª,0,15,46937
madrid,chamartin,"Estudio en Bernabéu-Hispanoamérica, Madrid",350000,68,4.0,S,BAJO,1,05,79274
madrid,villa-de-vallecas,"Dúplex en calle Alameda del Valle, 27, Ensanche de Vallecas - La Gavia, Madrid",660000,119,4.0,S,4ª,0,18,39836
madrid,centro,"Piso en Lavapiés-Embajadores, Madrid",210000,49,1.0,N,SÓTANO,0,01,44958
madrid,hortaleza,"Casa o chalet independiente en Conde Orgaz-Piovera, Madrid",3470000,1000,6.0,S,6ª,0,16,61472
madrid,retiro,"Piso en Pacífico, Madrid",595000,114,4.0,S,6ª,0,03,64787
madrid,san-blas,"Estudio en calle de Pirra, Rejas, Madrid",225000,46,3.0,N,BAJO,0,20,44468
madrid,san-blas,"Chalet adosado en Canillejas, Madrid",950000,280,3.0,N,1ª,3,20,44468
madrid,chamartin,"Piso en calle de Cartagena, Prosperidad, Madrid",260000,61,2.0,N,1ª,0,05,79274
madrid,carabanchel,"Piso en calle de Arroyo de Valdecelada, 24, San Isidro, Madrid",220000,64,1.0,S,1ª,0,11,3635
